SampleNo,Type,Mean_DeltaE,15L,15a,15b,25L,25a,25b,45L,45a,45b,75L,75a,75b,110L,110a,110b,726C,718Y,783S,772S,755C,744S,717C,980,910,135,828,835,831,826,836,838,815,856,892,895,855,851,858,839,896,862,865,891,898,845,832,816,818,233,940,424,356,384,306,318,331,198,154,290,522,322,570,410,550,530,371,482,343,030,960,580,670,632,110,821,190
NISSAN D42 CK001,PRED,1.4839999675750732,86.55999755859375,-8.899999618530273,4.909999847412109,66.66999816894531,-6.710000038146973,3.390000104904175,38.20000076293945,-4.139999866485596,-0.1599999964237213,21.959999084472656,-2.4800000190734863,-3.299999952316284,16.079999923706055,-1.840000033378601,-4.420000076293945,0.0,0.0,0.0,0.0,0.0,16.26956646,6.971206803,42.20684939,0.0,0.061108618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.90412217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59239423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065921376,0.0,0.0,0.0,0.928830956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN B36 CK101,REAL,0.0,102.3,-4.94,-6.21,84.41,-4.69,-7.68,57.15,-4.47,-10.64,42.34,-4.34,-14.8,36.73,-4.49,-17.48,83.6167749,0.0,0.0,0.0,0.0,0.0,0.0,2.923542486,0.479620701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250380998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197226866,0.0,0.0,1.591021752,0.0,0.941432294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN B36 CK101,PRED,2.0490000247955322,100.72000122070312,-3.380000114440918,-7.03000020980835,83.20999908447266,-3.2300000190734863,-8.079999923706055,57.31999969482422,-2.930000066757202,-11.34000015258789,42.91999816894531,-2.6600000858306885,-15.899999618530273,37.290000915527344,-2.5199999809265137,-18.1299991607666,83.6167749,0.0,0.0,0.0,0.0,0.0,0.0,2.923542486,0.479620701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.250380998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.197226866,0.0,0.0,1.591021752,0.0,0.941432294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA 784 CK003,REAL,0.0,96.69,-12.67,-15.89,73.42,-11.15,-13.64,40.81,-8.43,-10.2,22.94,-7.17,-8.99,16.2,-6.59,-8.66,26.06271487,0.0,0.0,14.84484038,0.0,0.0,0.0,14.82316908,0.0,0.09226996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00406292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805060099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00720275,0.0,0.0,0.0,0.0,0.972011087,13.38866885,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA 784 CK003,PRED,3.563999891281128,92.08000183105469,-10.979999542236328,-12.710000038146973,71.91000366210938,-9.5,-10.0,41.650001525878906,-6.880000114440918,-8.130000114440918,23.989999771118164,-5.039999961853027,-8.390000343322754,17.43000030517578,-4.380000114440918,-8.6899995803833,26.06271487,0.0,0.0,14.84484038,0.0,0.0,0.0,14.82316908,0.0,0.09226996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.00406292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805060099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.00720275,0.0,0.0,0.0,0.0,0.972011087,13.38866885,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN C51 CK000,REAL,0.0,67.65,11.0,27.37,57.91,11.38,28.61,49.31,12.13,30.76,46.99,12.4,30.48,44.85,12.37,30.12,6.650465624,0.0,0.0,0.0,0.0,14.30752178,15.48372296,6.975951375,2.79433505,0.0,0.0,0.0,7.855404841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39451422,0.0,13.9353972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301827636,6.300859307,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN C51 CK000,PRED,2.390000104904175,66.4800033569336,12.350000381469727,27.520000457763672,58.27000045776367,11.729999542236328,27.8700008392334,48.79999923706055,11.680000305175781,28.860000610351562,44.34000015258789,12.0600004196167,28.59000015258789,41.36000061035156,12.069999694824219,28.219999313354492,6.650465624,0.0,0.0,0.0,0.0,14.30752178,15.48372296,6.975951375,2.79433505,0.0,0.0,0.0,7.855404841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39451422,0.0,13.9353972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.301827636,6.300859307,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN KAT CK000,REAL,0.0,56.0,-3.01,5.81,39.76,-1.48,1.19,18.76,-0.17,-3.35,7.77,1.01,-5.49,4.73,1.05,-4.54,0.0,0.0,0.0,0.0,0.0,4.790666933,2.055540103,58.61705204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37072207,0.0,0.552135614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529574333,0.0,4.714539339,0.0,0.0,0.0,1.369769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN KAT CK000,PRED,2.9560000896453857,56.59000015258789,-0.47999998927116394,7.889999866485596,40.599998474121094,0.07999999821186066,3.859999895095825,19.81999969482422,0.9700000286102295,-0.8100000023841858,9.789999961853027,1.7899999618530273,-3.259999990463257,6.550000190734863,1.8200000524520874,-3.6500000953674316,0.0,0.0,0.0,0.0,0.0,4.790666933,2.055540103,58.61705204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37072207,0.0,0.552135614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529574333,0.0,4.714539339,0.0,0.0,0.0,1.369769562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROVER PAB CK000,REAL,0.0,20.73,-0.74,-2.31,9.53,-0.57,-1.24,2.35,-0.06,-0.24,1.65,0.06,-0.15,1.54,0.07,-0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.02743468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872879601,0.205518375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274213925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11386509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896779863,0.0,0.0,0.0,0.0,0.337077088,5.272231382,0.0,0.0,0.0,0.0,0.0,0.0
ROVER PAB CK000,PRED,3.257999897003174,22.3700008392334,-0.4099999964237213,-3.0199999809265137,13.890000343322754,-0.9399999976158142,-1.5099999904632568,6.28000020980835,-0.8500000238418579,-0.8899999856948853,4.619999885559082,0.019999999552965164,-1.0299999713897705,4.320000171661377,0.25999999046325684,-1.0199999809265137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.02743468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872879601,0.205518375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.274213925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11386509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896779863,0.0,0.0,0.0,0.0,0.337077088,5.272231382,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI ZY4 CK021,REAL,0.0,65.22,-6.39,-5.53,49.45,-5.42,-4.85,25.29,-3.19,-3.52,10.47,-0.51,-2.39,5.7,0.62,-1.25,0.0,0.0,0.0,9.823334999,0.0,9.823334999,0.0,52.95095534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105737886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518151584,0.0,2.195247474,0.0,2.257681885,11.15261472,4.172941119,0.0,0.0,0.0,0.0,0.0
SUZUKI ZY4 CK021,PRED,2.2009999752044678,63.029998779296875,-5.550000190734863,-5.110000133514404,49.5,-4.760000228881836,-4.119999885559082,27.43000030517578,-2.619999885559082,-2.809999942779541,13.34000015258789,-0.25,-2.180000066757202,8.0600004196167,0.800000011920929,-1.7799999713897705,0.0,0.0,0.0,9.823334999,0.0,9.823334999,0.0,52.95095534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.105737886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518151584,0.0,2.195247474,0.0,2.257681885,11.15261472,4.172941119,0.0,0.0,0.0,0.0,0.0
TOYOTA 8P2 CK004,REAL,0.0,109.56,-14.86,-12.69,84.12,-12.92,-11.73,47.74,-10.12,-9.78,28.99,-9.27,-10.34,22.98,-9.18,-11.42,17.31033145,0.0,0.0,57.85463818,0.0,0.0,0.0,14.97361714,0.122767511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508026533,2.651413061,0.0,0.0,0.0,1.579206123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA 8P2 CK004,PRED,3.2160000801086426,102.5,-13.8100004196167,-12.109999656677246,82.19999694824219,-11.829999923706055,-10.979999542236328,49.65999984741211,-8.90999984741211,-9.789999961853027,29.950000762939453,-7.349999904632568,-10.460000038146973,23.079999923706055,-7.039999961853027,-11.010000228881836,17.31033145,0.0,0.0,57.85463818,0.0,0.0,0.0,14.97361714,0.122767511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.508026533,2.651413061,0.0,0.0,0.0,1.579206123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI ZD9 CK006,REAL,0.0,69.0,-15.01,-0.07,56.58,-13.23,-1.23,35.73,-9.82,-3.02,21.72,-6.93,-4.76,15.59,-5.47,-5.27,8.525503216,0.0,0.0,0.0,0.0,0.0,19.84346446,9.076721096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575101285,0.0,0.0,0.0,0.0,0.383709928,0.0,0.0,0.0,0.0,0.0,0.0,9.796271211,0.0,0.0,0.0,0.0,0.0,0.0,1.328592785,43.98669874,0.0,0.0,4.483937281,0.0,0.0,0.0
SUZUKI ZD9 CK006,PRED,1.9290000200271606,68.83999633789062,-12.260000228881836,-0.25,56.58000183105469,-11.149999618530273,-1.0299999713897705,36.540000915527344,-8.75,-3.0199999809265137,23.329999923706055,-6.559999942779541,-4.829999923706055,17.3799991607666,-5.550000190734863,-5.400000095367432,8.525503216,0.0,0.0,0.0,0.0,0.0,19.84346446,9.076721096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.575101285,0.0,0.0,0.0,0.0,0.383709928,0.0,0.0,0.0,0.0,0.0,0.0,9.796271211,0.0,0.0,0.0,0.0,0.0,0.0,1.328592785,43.98669874,0.0,0.0,4.483937281,0.0,0.0,0.0
SUBARU 55M CK002,REAL,0.0,83.52,-12.18,9.46,61.69,-10.11,7.2,31.36,-6.57,3.7,13.02,-4.04,1.18,6.46,-2.42,0.16,0.0,0.0,0.0,0.0,0.0,16.92658295,8.40581581,63.69699371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029782844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970888594,0.0,0.0,0.0,0.0,0.0,0.0,0.36520602,0.0,0.0,8.604730079,0.0,0.0,0.0,0.0
SUBARU 55M CK002,PRED,1.972000002861023,81.13999938964844,-10.859999656677246,7.989999771118164,60.779998779296875,-9.119999885559082,5.940000057220459,31.709999084472656,-6.190000057220459,2.7899999618530273,14.619999885559082,-4.079999923706055,0.6000000238418579,8.550000190734863,-2.950000047683716,-0.20999999344348907,0.0,0.0,0.0,0.0,0.0,16.92658295,8.40581581,63.69699371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029782844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970888594,0.0,0.0,0.0,0.0,0.0,0.0,0.36520602,0.0,0.0,8.604730079,0.0,0.0,0.0,0.0
TOYOTA 8S9 CK101,REAL,0.0,101.92,-15.03,-12.45,88.52,-13.94,-12.57,61.49,-11.93,-13.01,39.87,-11.54,-15.95,31.01,-11.83,-18.18,14.1015333,0.0,0.0,0.0,0.0,36.83685405,32.85487174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419359324,1.545720343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69029302,1.21780522,0.0,0.0,0.0,4.333563003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOYOTA 8S9 CK101,PRED,3.186000108718872,97.81999969482422,-13.819999694824219,-11.84000015258789,86.12000274658203,-12.970000267028809,-11.359999656677246,60.5099983215332,-10.720000267028809,-11.630000114440918,39.38999938964844,-9.319999694824219,-14.029999732971191,30.610000610351562,-9.039999961853027,-15.779999732971191,14.1015333,0.0,0.0,0.0,0.0,36.83685405,32.85487174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419359324,1.545720343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69029302,1.21780522,0.0,0.0,0.0,4.333563003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUDI/VOLKS WAGEN LA5R CK000,REAL,0.0,86.08,-14.19,-29.19,66.94,-11.4,-26.63,38.86,-6.21,-21.62,21.16,-0.67,-20.02,14.46,2.04,-19.46,11.85599096,0.0,0.0,0.0,0.0,0.0,27.5444566,6.038592409,0.056435443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964771481,0.0,0.0,0.0,1.803788635,0.0,0.0,0.0,0.0,0.0,0.0,47.42350059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211185745,0.0,4.101278133,0.0,0.0,0.0,0.0,0.0
AUDI/VOLKS WAGEN LA5R CK000,PRED,2.953000068664551,86.05999755859375,-10.720000267028809,-27.6299991607666,67.08999633789062,-8.34000015258789,-25.200000762939453,39.34000015258789,-3.759999990463257,-20.450000762939453,22.6299991607666,1.0399999618530273,-18.93000030517578,16.270000457763672,2.940000057220459,-18.31999969482422,11.85599096,0.0,0.0,0.0,0.0,0.0,27.5444566,6.038592409,0.056435443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964771481,0.0,0.0,0.0,1.803788635,0.0,0.0,0.0,0.0,0.0,0.0,47.42350059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211185745,0.0,4.101278133,0.0,0.0,0.0,0.0,0.0
NISSAN K54 CK000,REAL,0.0,100.06,0.92,3.67,83.45,0.0,0.56,66.2,-1.21,-2.69,60.25,-1.54,-5.23,57.86,-1.81,-6.17,77.3093657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210562638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92875379,0.0,0.0,7.291695859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259622014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NISSAN K54 CK000,PRED,6.460000038146973,109.16000366210938,1.5199999809265137,6.880000114440918,88.80999755859375,0.6499999761581421,2.680000066757202,64.01000213623047,-0.7799999713897705,-3.8399999141693115,54.619998931884766,-1.3200000524520874,-8.819999694824219,51.470001220703125,-1.5,-10.350000381469727,77.3093657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210562638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92875379,0.0,0.0,7.291695859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259622014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUZUKI ZWE CK000,REAL,0.0,116.01,3.83,40.91,91.67,3.41,35.69,56.09,2.44,25.84,37.98,2.72,21.4,32.5,3.31,20.82,0.0,0.0,0.0,0.0,0.0,49.27318391,21.11258391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.845025927,0.0,0.0,0.0,2.706506828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588511064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444183063,0.0,0.0,0.0,0.0,1.377951943,0.0,13.65205336
SUZUKI ZWE CK000,PRED,2.2720000743865967,112.3499984741211,5.400000095367432,40.720001220703125,89.7300033569336,4.28000020980835,34.66999816894531,55.720001220703125,2.9100000858306885,24.90999984741211,36.959999084472656,3.0299999713897705,20.139999389648438,30.6299991607666,3.7200000286102295,19.6299991607666,0.0,0.0,0.0,0.0,0.0,49.27318391,21.11258391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.845025927,0.0,0.0,0.0,2.706506828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.588511064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444183063,0.0,0.0,0.0,0.0,1.377951943,0.0,13.65205336
SUZUKI Z2J CK103,REAL,0.0,71.48,-13.24,-47.68,54.0,-9.5,-41.65,28.57,-2.73,-31.22,13.82,4.24,-25.48,8.84,6.57,-22.5,0.0,0.0,0.0,0.0,0.0,27.56933042,11.80779462,11.10283798,0.0,0.136490724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248479243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.90652928,0.0,11.30609502,0.0,1.361166056,0.0,11.56127666,0.0,0.0,0.0,0.0,0.0
SUZUKI Z2J CK103,PRED,3.760999917984009,72.98999786376953,-9.920000076293945,-43.900001525878906,56.45000076293945,-7.050000190734863,-38.470001220703125,31.459999084472656,-1.4600000381469727,-29.450000762939453,16.3799991607666,3.9600000381469727,-24.079999923706055,10.710000038146973,5.800000190734863,-21.3799991607666,0.0,0.0,0.0,0.0,0.0,27.56933042,11.80779462,11.10283798,0.0,0.136490724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248479243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.90652928,0.0,11.30609502,0.0,1.361166056,0.0,11.56127666,0.0,0.0,0.0,0.0,0.0
ROVER HAF CK000,REAL,0.0,31.23,-11.68,8.96,18.59,-8.44,5.12,6.15,-3.67,0.63,3.1,-1.27,-0.94,2.49,-0.62,-1.13,1.412786695,0.0,0.0,0.0,0.0,0.0,0.0,67.77829389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259052795,0.0,0.0,0.0,0.0,2.259052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906236807,0.0,16.90244698,0.0,0.0,0.0,0.092551918
ROVER HAF CK000,PRED,3.7960000038146973,36.400001525878906,-11.0,7.480000019073486,23.350000381469727,-8.25,4.889999866485596,10.079999923706055,-4.730000019073486,1.4600000381469727,5.590000152587891,-2.119999885559082,-0.1899999976158142,4.309999942779541,-0.800000011920929,-0.6100000143051147,1.412786695,0.0,0.0,0.0,0.0,0.0,0.0,67.77829389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.259052795,0.0,0.0,0.0,0.0,2.259052795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.389578122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906236807,0.0,16.90244698,0.0,0.0,0.0,0.092551918
TOYOTA B83 CK000,REAL,0.0,116.64,-9.88,-3.06,90.89,-9.01,-4.46,57.37,-8.15,-6.32,41.57,-8.1,-9.06,36.55,-8.93,-11.18,57.38967178,0.0,0.0,0.0,0.0,32.00378166,0.0,2.351929805,0.472584026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523409078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347006037,0.0,4.934008237,0.977609377,0.0,0.0,0.0,0.0
TOYOTA B83 CK000,PRED,2.700000047683716,117.94999694824219,-10.539999961853027,-3.9600000381469727,92.47000122070312,-9.15999984741211,-4.789999961853027,56.5,-6.929999828338623,-7.239999771118164,38.5,-6.340000152587891,-10.359999656677246,32.58000183105469,-6.659999847412109,-11.84000015258789,57.38967178,0.0,0.0,0.0,0.0,32.00378166,0.0,2.351929805,0.472584026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.523409078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347006037,0.0,4.934008237,0.977609377,0.0,0.0,0.0,0.0
MITSUBISHI C21 CK000,REAL,0.0,77.55,10.52,17.37,54.49,7.16,12.36,25.66,4.03,7.02,9.95,3.11,4.48,5.07,2.03,2.13,0.0,0.0,0.0,0.0,0.0,10.58803666,4.535626276,62.73806172,0.0,0.0,15.0635647,0.0,0.0,3.860125708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876273208,0.0,0.0,1.082918402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255393323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MITSUBISHI C21 CK000,PRED,2.927000045776367,76.7699966430664,9.720000267028809,14.970000267028809,53.540000915527344,6.949999809265137,10.729999542236328,26.549999237060547,3.859999895095825,6.179999828338623,13.970000267028809,2.680000066757202,3.450000047683716,9.739999771118164,2.119999885559082,2.369999885559082,0.0,0.0,0.0,0.0,0.0,10.58803666,4.535626276,62.73806172,0.0,0.0,15.0635647,0.0,0.0,3.860125708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.876273208,0.0,0.0,1.082918402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255393323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORSCHE M5S CK000,REAL,0.0,50.94,-5.41,-17.33,34.95,-4.7,-11.61,15.44,-2.58,-6.2,6.4,-0.31,-3.34,4.1,0.45,-1.51,6.50629368,0.0,0.0,0.0,0.0,0.0,0.0,63.39449119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12093949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523525347,0.0,0.0,0.0,0.0,10.38912536,0.0,0.0,0.0,0.0,5.305787328,0.0,2.513821336,0.0,0.24601626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
